"id","Topic11_Proportion","tokens","category","title","code","description","class"
"16741782529971",0.908858510696807,"principle  american  government  national  state  course  origin  development  constitution  american  governmental  system  citizenship  civil_right  suffrage  national  party  system  national  executive  organization  congress  national  judiciary  federal  state  relation  constitution  state  texas  course  legislative  requirement  course  constitution  united_states  texas","Social Sciences","Principles of American Government — National and State","POLS2301","This course deals with the origin, development, and Constitution of the American governmental system, citizenship and civil rights, suffrage, the national party system, the national executive, organization of congress, national judiciary, federal-state relations, and the Constitution of the State of Texas. This course meets the legislative requirement for a course on the Constitutions of the United States and Texas.","PoliticalScience"
"1692217126743",0.928206341016601,"lawyer  american  political  system  course  various  aspect  criminal_justice  system  united_states  fundamental  crime  law  punishment  various  aspect  process  topic  structure  criminal_justice  system  element  crime  criminal  responsibility  defense  law_enforcement  criminal  procedure  pretrial  process  criminal  trial  sentencing  punishment  look  appeal  post  conviction  relief","Social Sciences","Lawyers in the American Political System","POLI:1002","In this course we will examine various aspects of the criminal justice system in the United States.  We will begin with the fundamentals of crime, law, and punishment and continue through various aspects of the process including such topics as the structure of the criminal justice system, elements of crimes, criminal responsibility and defenses, law enforcement and criminal procedure, the pretrial process, the criminal trial, sentencing and punishment, and concluding with a look at appeals and post-conviction relief.","PoliticalScience"
"17068200038638",0.916000635496626,"federal  court  course  doctrine  policy  power  federal  court  topic  subject_matter  jurisdiction  federal  district  court  law  state  law  claim  federal  common  law  justiciability  suit  official  action  judicial  federalism  legislative  court","Social Sciences","Federal Courts","29215","This course addresses the doctrines and policies that shape and limit the power of federal courts. Topics include the subject-matter jurisdiction of the federal district courts, the law applied to state-law claims, federal common law, justiciability, suits challenging official action, judicial federalism, and legislative courts.","Law"
"2121713845651",0.921302103537109,"international  political  economy  recent  development  study  international  monetary  trade  relation  emphasis  comparative  study  domestic  political  institution  role  international  institution  monetary  trade  relation  interaction  domestic  politic  international  negotiation  theoretical  explanation  empirical  evidence  current  trend","Social Sciences","International Political Economy","POLSCI 666","Focuses on recent developments in the study of international monetary and trade relations with an emphasis on the comparative study of domestic political institutions. Explores the role of international institutions in monetary and trade relations and the interaction between domestic politics and international negotiations. Evaluates both theoretical explanations and empirical evidence for current trends.","PoliticalScience"
"3487513457145",0.907968152784793,"principle  american  government  national  state  course  origin  development  constitution  american  governmental  system  citizenship  civil_right  suffrage  national  party  system  national  executive  organization  congress  national  judiciary  federal  state  relation  constitution  state  texas  course  legislative  requirement  course  constitution  united_states  texas","Social Sciences","Principles of American Government — National and State","POL261","This course deals with the origin, development, and Constitution of the American governmental system, citizenship and civil rights, suffrage, the national party system, the national executive, organization of congress, national judiciary, federal-state relations, and the Constitution of the State of Texas. This course meets the legislative requirement for a course on the Constitutions of the United States and Texas.","PoliticalScience"
"455266549760",0.905368946218457,"us  texas  government  institution  police  course  examination  united_states  texas  political  system  emphasis  political  institution  role  creation  implementation  public  policy  topic  legislative_executive  judicial_branch  bureaucracy  public  policy","Social Sciences","US & Texas Government: Institutions and Polices","PSCI 2302","This course is an examination of the United States and Texas political systems with emphasis on both political institutions and the roles they play in the creation and implementation of public policy. Topics considered include the legislative, executive, and judicial branches; bureaucracies; and public policies.","PoliticalScience"
"5660766900693",0.904678048294245,"united_states  texas  government  institution  police  course  examination  united_states  texas  political  system  emphasis  political  institution  role  creation  implementation  public  policy  topic  legislative_executive  judicial_branch  bureaucracy  public  policy","Social Sciences","United States and Texas Government: Institutions and Polices","PSCI 2302","This course is an examination of the United States and Texas political systems with emphasis on both political institutions and the roles they play in the creation and implementation of public policy. Topics considered include the legislative, executive, and judicial branches; bureaucracies; and public policies.","PoliticalScience"
"5712306510922",0.909441473784447,"criminal  procedure  investigation  process  constitutional  law  course  police  investigation  criminal  activity  topic  rule  search_seizure  fourth  amendment  confession  fifth_sixth  amendment  role  due  process  clause  fifth  fourteenth_amendment  respect  foregoing  remedy  exclusion  constitutional  violation","Social Sciences","Criminal Procedure: The Investigation Process","5347","This constitutional law course involves the police investigation of criminal activities. Topics include the rules governing search and seizure under the Fourth Amendment, confessions under the Fifth and Sixth Amendments, the role of the due process clause of the Fifth and Fourteenth Amendments with respect to the foregoing, and the remedy of exclusion for constitutional violations.","CriminalJustice"
"5978594484678",0.904994411644135,"us  texas  government  institution  police  course  examination  united_states  texas  political  system  emphasis  political  institution  role  creation  implementation  public  policy  topic  legislative_executive  judicial_branch  bureaucracy  public  policy","Social Sciences","US & Texas Government: Institutions and Polices","PSCI 2302","This course is an examination of the United States and Texas political systems with emphasis on both political institutions and the roles they play in the creation and implementation of public policy. Topics considered include the legislative, executive, and judicial branches; bureaucracies; and public policies.","PoliticalScience"
"6648609392939",0.907792815277613,"american  government  law  institution  course  introduction  law  institution  american  texas  government  structure  government  constitutional  foundation  branch  federal  texas  government  particular  attention  constitutional  issue  federalism  civil_right  civil_liberty  understanding  american  texas  government  current  event  topic","Social Sciences","American Government: Laws and Institutions","PSCI 1040","This course provides an introduction to the laws and institutions of American and Texas governments. We will study the structure of government, including its constitutional foundations and the branches of federal and Texas governments. We will pay particular attention to the constitutional issues of federalism, civil rights, and civil liberties. We will also apply our understanding of American and Texas government to current events and topics.","PoliticalScience"
"6880537633100",0.935041247861562,"american  constitution  course  legal  politic  institution  citizen  right  politic  legal  authority  us  constitution  constitutional  interpretation  doctrinal  theory  state  power  role  constitutional  law  development  us  political  economy  particular  attention  politic  legal  interpretation  scope  nature  institutional  power  legislative_executive  judicial  administrative  effect  power  character  constitutional  democracy  us","Social Sciences","THE AMERICAN CONSTITUTION","Politics V53","This course examines the legal politics that constitute governing institutions, citizen rights, and the politics of legal authority under the US Constitution. We study constitutional interpretation, doctrinal theories of State power, and the role of constitutional law in the development of the US political economy. Particular attention is given to: the politics of legal interpretation; the scope and nature of institutional power (legislative, executive, judicial and administrative); and the effects these powers have on the character of constitutional democracy in the US.","PoliticalScience"
"7146825601521",0.902405930582817,"federal  government  origin  development  constitution  structure  power  national  government  legislative_executive  judicial_branch  federalism  political  participation  national  election  process  public  policy  civil_liberty  civil_right","Social Sciences","Federal Government","Government 2305","Origin and development of the U.S. Constitution, structure and powers of the national government including the legislative, executive, and judicial branches, federalism, political participation, the national election process, public policy, civil liberties, and civil rights.","PoliticalScience"
"7189775265642",0.910898556903019,"constitutional  law  politic  course  power  federal  state  government  united_states  constitution  power  federal  judiciary  congress_president  federal  system  issue  judicial  review  justiciability  appropriateness  case  federal  court  determination  congress  implied  power  presidential  power  separation  power  dispute  emphasis  national  security  issue  federal  state  relation  important  supreme_court  case  political  historical  context  possible  current  issue  constitutional  law  relevant  course","Social Sciences","U. S. Constitutional Law and Politics I","PSC 2214","This course will cover the powers of federal and state governments under the United States Constitution. Primarily, we will address the powers of the federal Judiciary, Congress, and the President in our federal system. The issues to be covered include judicial review, justiciability (i.e. the appropriateness of a case for federal court determination), Congress’s enumerated and implied powers, presidential power, separation of powers disputes – with an emphasis on national security issues -- and federal-state relations. We will seek to place important Supreme Court cases in their political and historical contexts. When possible, we also will study current issues in constitutional law that are relevant to the course.","PoliticalScience"
"7602092129795",0.919729627378074,"political  institution  us  texas  course  government  introduction  study  politic  government  united_states  topic  examination  legislative_executive  bureaucracy  judicial_branch  united_states  texas  government  civil_liberty  civil_right  policymaking  process  economic  welfare  foreign  policy","Social Sciences","Political Institutions of the US and Texas","GOVT 2302","This course and Government 2301 comprise an introduction to the study of politics and government in the United States. Topics include an examination of the Legislative, Executive, Bureaucracy, and Judicial branches of the United States and Texas governments. You will also explore Civil Liberties and Civil Rights as well as the policymaking process including economic, welfare and foreign policy.","PoliticalScience"
"7791070697356",0.90602068215155,"principle  american  government  national  state  course  origin  development  constitution  american  governmental  system  citizenship  civil_right  suffrage  national  party  system  national  executive  organization  congress  national  judiciary  federal  state  relation  constitution  state  texas  course  legislative  requirement  course  constitution  united_states  texas","Social Sciences","Principles of American Government — National and State","POL261","This course deals with the origin, development, and Constitution of the American governmental system, citizenship and civil rights, suffrage, the national party system, the national executive, organization of congress, national judiciary, federal-state relations, and the Constitution of the State of Texas. This course meets the legislative requirement for a course on the Constitutions of the United States and Texas.","PoliticalScience"
"8263517102995",0.906682067773942,"principle  american  government  national  state  course  origin  development  constitution  american  governmental  system  citizenship  civil_right  suffrage  national  party  system  national  executive  organization  congress  national  judiciary  federal  state  relation  constitution  state  texas  course  legislative  requirement  course  constitution  united_states  texas","Social Sciences","Principles of American Government – National & State","POL 261","This course deals with the origin, development, and Constitution of the American governmental system, citizenship and civil rights, suffrage, the national party system, the national executive, organization of congress, national judiciary, federal-state relations, and the Constitution of the State of Texas. This course meets the legislative requirement for a course on the Constitutions of the United States and Texas.","PoliticalScience"
"8418135918094",0.919404602711585,"congrss  lawmkng  aff  course  branch  federal  government  law  institution  foreign  relation  national  security  particular  emphasis  constitutional  framework  legislative_executive  judicial_branch  nation  security  defense  foreign  policy  congress  law  making  appropriation  power  president  executive  power  commander  chief  chief  diplomat  court  power  judicial  review  adjudication  dispute  special  reference  post  statute  related  legal  development  bush  obama  administration  congresses  successful_completion  course  practitioner  legal  structure  context  nation  security  policy","Social Sciences","Congrss, Lawmkng, & For Aff","LAW-935","This course explores each branch of the U.S. federal government and the laws and institutions that govern foreign relations and national security. It places particular emphasis upon the constitutional framework upon which the legislative, executive, and judicial branches shape the nation's security, defense, and foreign policies. We thoroughly examine Congress' law-making and appropriations power, the President's executive power as commander-in-chief and chief diplomat, and the court's power of judicial review and adjudication of disputes. We will debate and make special reference to post-9/11 statutes and related legal developments under the Bush and Obama Administrations and the congresses since 2001. Successful completion of the course enables the practitioner to understand, implement, and shape the legal structure that they might implement, defend, or challenge in the context of the nation's security policy.","Law"
"8452495646811",0.914490495919145,"state  local  government  general  survey  course  state  local  government  topic  study  federalism  state  constitution  political  party  interest  group  election  state  agency  local  government  policy  making  course  state  legislature  law  making  special  emphasis  minnesota  legislature  office  governor  minnesota  state  constitution  state  government  relationship  minnesota  local  unit  government","Social Sciences","State and Local Government","POLS 1439","This is a general survey course on state and local government.  Topics of study include federalism, state constitutions, political parties, interest groups, elections, state agencies, local government, and policy making.  The course covers state legislatures and law-making with special emphasis on the Minnesota Legislature.  The office of governor is examined as is the Minnesota State Constitution and state government’s relationship to Minnesota's local units of government.","PoliticalScience"
"94489302597",0.906259832547517,"constitutional  law  introduction  structure  constitution  power  right  liberty  topic  judicial  review  limitation  judicial  power  nature  separation  power  federalism  commerce_clause  th  amendment  state  action  procedural_substantive  due  process  equal_protection","Social Sciences","Constitutional Law I","LAW 650","An introduction to the structure of the U.S. Constitution and the powers, rights, and liberties it defines. Topics include judicial review; limitations on judicial power; nature of and separation of powers; federalism, including the Commerce Clause and the 10th Amendment; state action; procedural and substantive due process, and equal protection.","Law"
"9723805964264",0.908858510696807,"principle  american  government  national  state  course  origin  development  constitution  american  governmental  system  citizenship  civil_right  suffrage  national  party  system  national  executive  organization  congress  national  judiciary  federal  state  relation  constitution  state  texas  course  legislative  requirement  course  constitution  united_states  texas","Social Sciences","Principles of American Government (National and State)","POLS 2301","This course deals with the origin, development, and Constitution of the American governmental system, citizenship and civil rights, suffrage, the national party system, the national executive, organization of congress, national judiciary, federal-state relations, and the Constitution of the State of Texas. This course meets the legislative requirement for a course on the Constitutions of the United States and Texas.","PoliticalScience"
