"id","Topic4_Proportion","tokens","category","title","code","description","class"
"14499809614788",0.929885418797779,"adult  health  nursing  basic  medical_surgical  knowledgeof  health  promotion  alteration  fluid_electrolyte  balance  respiratory  cardiovascular  hepatic  urinary  surgical  client  care  emphasis  evidence  basednursing  practice","Medicine and Health Sciences","Adult Health Nursing I","NU210","Enhance basic medical surgical knowledgeof health promotion and alterations in fluid and electrolyte balance, respiratory,cardiovascular, gastrointestinal, hepatic, and urinary systemsand surgical client care with an emphasis on evidence basednursing practice.","Nursing"
"15075335225553",0.93515184744147,"advanced  practice  nursing  primary  care  primary  care  management  adult_elderly  acute_chronic  health  problem  role  advanced  practice  nurse  health  promotion  treatment  illness  primary  care  specialized  setting","Medicine and Health Sciences","Advanced Practice Nursing Primary Care I","NURS 654","Primary care management of adults/elderly with acute and chronic health problems. Role of the advanced practice nurse in health promotion and treatment of illness in primary care and specialized settings.","Nursing"
"2370821966202",0.930258662031239,"care  old_adult  course  aging  process  focus  risk_reduction  chronic_disease  management  disease_prevention  old_adult  concept  healthy  aging  course  strategy  health  promotion  health  restoration  health  maintenance  life  transition  old_adult","Medicine and Health Sciences","Care of Older Adults","NURS 3330","In this course, the aging process is examined with a focus on risk reduction, chronic disease management and disease prevention in the older adult. The concept of healthy aging will be explored. The course includes strategies for health promotion, health restoration, health maintenance and life transitions of the older adult.","Nursing"
"2645699871645",0.940605933235619,"maternal_child  nursing  wellness  prevention  illness  care  individual  whole  deviation_normal  state  health  topic  wellness  prevention  illness  reproductive  system  nursing  care  treatment  drug  diet  therapy  reproductive  system  wellness  prevention  illness  obstetric  patient  nursing  care  treatment  drug  diet  therapy  obstetric  patient  wellness  prevention  illness  pediatric  patient  nursing  care  treatment  drug  diet  therapy  pediatric  patient  growth  development","Medicine and Health Sciences","Maternal-Child Nursing","LPNU 1011","Focuses on wellness and the prevention of illness, care of the individual as a whole, and deviations from the normal state of health. Topics include: wellness and prevention of illness in the reproductive system, nursing care, treatment, drug and diet therapy of the reproductive system; wellness and prevention of illness in the obstetric patient; nursing care, treatment, drug and diet therapy of the obstetric patient; wellness and prevention of illness in the pediatric patient; nursing care, treatment, drug and diet therapy of the pediatric patient; and growth and development","Nursing"
"3186865751761",0.932637493907589,"adult  health  nursing  basic  medical_surgical  knowledge  health  promotion  alteration  fluid_electrolyte  balance  respiratory  cardiovascular  hepatic  urinary  system  surgical  client  care  emphasis  evidence  nursing  practice","Medicine and Health Sciences","Adult Health Nursing I","NU210","Enhance basic medical surgical knowledge of health promotion and alterations in fluid and electrolyte balance, respiratory,cardiovascular, gastrointestinal, hepatic, and urinary systems and surgical client care with an emphasis on evidence based nursing practice.","Nursing"
"3521873193563",0.932637493907589,"adult  health  nursing  basic  medical_surgical  knowledge  health  promotion  alteration  fluid_electrolyte  balance  respiratory  cardiovascular  hepatic  urinary  system  surgical  client  care  emphasis  evidence  nursing  practice","Medicine and Health Sciences","Adult Health Nursing I","NU210","Enhance basic medical surgical knowledge of health promotion and alterations in fluid and electrolyte balance, respiratory,cardiovascular, gastrointestinal, hepatic, and urinary systems and surgical client care with an emphasis on evidence based nursing practice.","Nursing"
"3633542338593",0.934587477059974,"primary  care  management  adult  principle  issue  health  care  management  adult  advanced  practice  nurse  primary  care  health  care  management  adult  chronic  stable  multiple  complex  problem  integration  synthesis  relevant  framework","Medicine and Health Sciences","PRIMARY CARE MANAGEMENT OF ADULT II","NUR 853","Principles and issues of health care management for adult advanced practice nurses in primary care. Health care management of adults with chronic, stable and/or multiple complex problems. Integration and synthesis of relevant frameworks.","Nursing"
"3942779996847",0.932505579550067,"adult  health  nursing  basic  medical_surgical  knowledge  health  promotion  alteration  fluid_electrolyte  balance  respiratory  cardiovascular  hepatic  urinary  system  surgical  client  care  emphasis  evidence  nursing  practice","Medicine and Health Sciences","Adult Health Nursing I","NU210","Enhance basic medical surgical knowledge of health promotion and alterations in fluid and electrolyte balance, respiratory,cardiovascular, gastrointestinal, hepatic, and urinary systems and surgical client care with an emphasis on evidence based nursing practice.","Nursing"
"4191888095830",0.947897900682638,"community  health  nursing  course  role  nurse  individual  family  community  population  emphasis  population  intervention  health  emphasis  health  promotion  prevention  population  health  problem  consideration  population  chronic  health  problem  home  community","Medicine and Health Sciences","Community Health Nursing","NURS 4504","This course will explore the role of the nurse caring for individuals, families, communities, and populations, with an emphasis on designing, implementing, and evaluating population-based interventions to promote health. Emphasis is placed on health promotion and prevention of population-based health problems. Consideration is given to populations experiencing chronic health problems being cared for in the home and community.","Nursing"
"5076651349690",0.934389948862906,"woman  health  obstetrical  nursing  evidence  nursing  care  woman  family  life_span  childbearing  year  emphasis  health  promotion  risk_reduction  clinical  critical  reasoning  congruent  care  pregnant  woman  newborn  variety  setting  advocacy  patient  family  preference  care  management","Medicine and Health Sciences","Women’s Health and Obstetrical Nursing","NURS 4310","Evidence-based nursing care of women and families over their life spans and during childbearing years with emphasis on health promotion and risk reduction. Clinical/critical reasoning to provide culturally congruent care for pregnant women and newborns in a variety of settings. Advocacy for patient/family preferences in care management.","Nursing"
"51539608461",0.932505579550067,"adult  health  nursing  basic  medical_surgical  knowledge  health  promotion  alteration  fluid_electrolyte  balance  respiratory  cardiovascular  hepatic  urinary  system  surgical  client  care  emphasis  evidence  nursing  practice","Medicine and Health Sciences","Adult Health Nursing I","NU210","Enhance basic medical surgical knowledge of health promotion and alterations in fluid and electrolyte balance, respiratory,cardiovascular, gastrointestinal, hepatic, and urinary systems and surgical client care with an emphasis on evidence based nursing practice.","Nursing"
"5454608469182",0.943799975629309,"woman  health  obstetri  al  nursing  clinical  application  evidence  nursing  care  woman  family  newborn  care  woman  prenatal  delivery  postnatal  care  newborn  application  clinical  critical  reasoning  congruent  care  woman  newborn  variety  setting  advocacy  patient  family  preference  care  management","Medicine and Health Sciences","Women’s Health and Obstetri c al Nursing Clinical","NURS 4 311","Application of evidence-based nursing care to women, families, and newborns. Provide care to women prenatal, during delivery, and postnatal and care of the newborn. Application of clinical/critical reasoning for culturally congruent care for women and newborns in a variety of settings. Advocacy for patient/family preferences in care management.","Nursing"
"549755825240",0.938173267110358,"primary  care  management  family  principle  issue  health  care  management  family  advanced  practice  nurse  primary  care  health  care  management  client  life_span  chronic  stable  multiple  complex  problem  integration  synthesis  relevant  framework","Medicine and Health Sciences","PRIMARY CARE MANAGEMENT OF THE FAMILY II","NUR 823","Principles and issues of health care management for family advanced practice nurses in primary care. Health care management of clients across the life span with chronic, stable and/or multiple complex problems. Integration and synthesis of relevant frameworks.","Nursing"
"5643587036839",0.933414775881221,"wellness  nutrition  course  cause  treatment  overweight  obesity  effect  dietary  lifestyle  choice  attainment  maintenance  health  prevention  chronic_disease  introduction  exercise  physiology  dietary  recommendation  sport  fitness  prevention  eating_disorder","Medicine and Health Sciences","Wellness Nutrition","NUTR 3363","A course that explores the causes and treatment of overweight and obesity, the effect of dietary and lifestyle choices on attainment and maintenance of health and prevention of chronic diseases, and an introduction to exercise physiology. Dietary recommendations for sports and fitness and the prevention of eating disorders will also be discussed.","FitnessLeisure"
"5720896454250",0.931280255628693,"family  nurse_practitioner  ii  family  nurse_practitioner  ii  introduction  lifespan  approach  primary  care  heent  respiratory  lifespan  infectious_disease  urology  renal  lifespan  endocrine  neurological_disorder  course  musculoskeletal  disorder  pain  management  lifespan  cardiovascular  vascular  disorder  lifespan","Medicine and Health Sciences","Family Nurse Practitioner II","Nursing 5335","Family Nurse Practitioner II is an introduction to a lifespan approach to primary care. It begins with HEENT and respiratory across the lifespan, next is infectious diseases and urology/renal across the lifespan, then on to endocrine and neurological disorders. The course then addresses musculoskeletal disorders and pain management across the lifespan and concludes with cardiovascular and vascular disorders across the lifespan.","Nursing"
"6270652276983",0.937854208795272,"primary  care  management  family  principle  issue  health  care  management  family  advanced  practice  nurse  primary  care  health  care  management  client  life_span  chronic  stable  multiple  complex  problem  integration  synthesis  relevant  framework","Medicine and Health Sciences","PRIMARY CARE MANAGEMENT OF THE FAMILY II","NUR 823","Principles and issues of health care management for family advanced practice nurses in primary care. Health care management of clients across the life span with chronic, stable and/or multiple complex problems. Integration and synthesis of relevant frameworks.","Nursing"
"6493990562488",0.930548392762582,"community  health  nursing  course  community  health  care  service  emphasis  community  health  assessment  emphasis  nurse  role  health  community  nursing  care  individual  family  group  aggregate  service  home  health  care  conceptual  framework  community","Medicine and Health Sciences","Community Health Nursing","NURS 471","This course focuses on community health care services with emphasis on community health assessment. Emphasis will be placed on the nurse’s role in improving the health of communities. Nursing care of individuals, families, groups and aggregates, and the services of home health care are addressed within the conceptual framework of the community.","Nursing"
"7069516180285",0.929586462048294,"paramedic  trauma  emergency  prehospital  trauma  life  support  course  student  various  type  trauma  emergency  topic  trauma  system  mechanism  injury  soft_tissue  trauma  burn  head  face  trauma  spinal  trauma  thoracic  trauma  abdominal  trauma  musculoskeletal  trauma  skill  trauma  assessment  splinting  bandaging  spinal  immobilization  iv  therapy  chest  decompression  pharmacological  intervention","Medicine and Health Sciences","PARAMEDIC TRAUMA EMERGENCIES AND PREHOSPITAL TRAUMA LIFE SUPPORT","EMS 212B","This course prepares the student to identify, assess, manage, and treat various types of trauma emergencies. Topics include Trauma Systems, Mechanism of Injury, Soft- Tissue Trauma, Burns, Head and Face Trauma, Spinal Trauma, Thoracic Trauma, Abdominal Trauma, and Musculoskeletal Trauma. Skills include trauma assessment, splinting, bandaging, spinal immobilization, IV therapy, chest decompression, and associated pharmacological intervention.","HealthTechnician"
"7937099571175",0.940860736606469,"care  prevention  athletic  recreational  injury  mechanism  common  sport  injury  acute  care  injury  risk  management  prevention  injury  psychosocial  intervention  referral  basic  health  care  administration","Medicine and Health Sciences","Care & Prevention of Athletic & Recreational Injuries","ENS 265","Mechanisms of common sports injuries, acute care of injuries, risk management and prevention of injuries, psychosocial intervention and referral, and basic health care administration.","FitnessLeisure"
"7997229111562",0.933666946312931,"family  nurse_practitioner  course  advanced  concept  knowledge  nurse_practitioner  primary  care  management  acute_chronic  complex  health  problem  individual  family  lifespan  particular  emphasis  eent  respiratory  infectious_disease  urology  renal  endocrine  neurology  musculoskeletal  pain  management  cardiac  vascular  concept  condition","Medicine and Health Sciences","Family Nurse Practitioner II","Nursing 5335","This course focuses on advanced concepts and knowledge for nurse practitioner primary care management of designated acute, chronic and complex health problems of individuals and families across the lifespan. Particular emphasis will be on EENT, respiratory, infectious disease, urology/renal, endocrine, neurology, musculoskeletal, pain management, cardiac and vascular concepts and conditions.","Nursing"
