"id","Topic13_Proportion","tokens","category","title","code","description","class"
"13262859014480",0.924039167208457,"data  structure  course  student  various  data  structure  advanced  algorithmic  concept  concept  practice  programming  project  data  structure  stack  tree_graph  queue_list  concept  recursion  sorting_searching  hashing  space  time  complexity  algorithm","Engineering and Technology","Data Structures","CS352","This course introduces the student to various data structures and advanced algorithmic concepts. These concepts will be put into practice using C++ for programming projects. These data structures will be covered: stacks, trees, graphs, queues, linked lists. These concepts will be covered: recursion, sorting, searching, hashing. Space and time complexities of algorithms will be analyzed.","ComputerScience"
"1382979474448",0.925564069472502,"graphic  design  digital  medium  course  creative  side  computing  context  graphic  design  principle  digital  medium  computer  programming  image  processing  student  raster_vector  graphic  motion  graphic  interactive  web  application  fundamental  graphic  design","Engineering and Technology","Graphic Design and Digital Media","CITA/CSCI-140","A course introducing the creative side of computing in the context of applying graphic design principles in digital media. It emphasizes computer programming related to image processing. Students will produce raster and vector graphics, motion graphics, and interactive web applications while implementing the fundamentals of graphic design.","ComputerScience"
"13975823589866",0.926414590703729,"graphic  design  digital  medium  course  creative  side  computing  context  graphic  design  principle  digital  medium  computer  programming  image  processing  student  raster_vector  graphic  motion  graphic  interactive  web  application  fundamental  graphic  design","Engineering and Technology","Graphic Design and Digital Media","CSCI-112","A course introducing the creative side of computing in the context of applying graphic design principles in digital media. It emphasizes computer programming related to image processing. Students will produce raster and vector graphics, motion graphics, and interactive web applications while implementing the fundamentals of graphic design.","ComputerScience"
"14267881359370",0.930325406767897,"introduction  computing  programming  algorithm  program  computing  system  fundamental  technique  program  development  supportive  software  tool  programming  project  application  structured  computer  language  hand  experience  microcomputer  fundamental  idea  computer  science  programming  java  programming  language  fundamental  object  paradigm  class  object  encapsulation_inheritance  polymorphism  basic  data  structure  array  list  basic  algorithm  design","Engineering and Technology","Introduction to Computing and Programming","CSCI 1301","Algorithms, programs, and computing systems. Fundamental techniques of program development and supportive software tools. Programming projects and applications in a structured computer language. Hands-on experience using microcomputers. We will be introducing some fundamental ideas in Computer Science and programming, focusing on the Java programming language. This will include the fundamentals of the object-oriented paradigm (classes, objects, encapsulation, inheritance and polymorphism), basic data structures such as arrays and lists, and basic algorithm design.","ComputerScience"
"14740327760007",0.927603106961164,"fundamental  computer  science  basic  design  implementation  testing  documentation  object  software  introduction  class  interface  inheritance  algorithm  sort  search  recursion  data  structure  abstract  data  type  list_stack  queue  file  exception  graphical_user  interface","Engineering and Technology","FUNDAMENTALS OF COMPUTER SCIENCE II","CSc 102","Basic design, implementation, testing, and documentation of object-oriented software. Introduction to classes, interfaces, inheritance, algorithms (sort, search, recursion), data structures, abstract data types (lists, stacks, queues), file I/O, exceptions, and Graphical User Interfaces.","ComputerScience"
"15290083594903",0.928528699928922,"data  structure  course  student  various  data  structure  advanced  algorithmic  concept  concept  practice  programming  project  data  structure  stack_queue  tree_graph  list  concept  recursion  sorting_searching  hashing  space  time  complexity  algorithm","Engineering and Technology","Data Structures","CS352","This course introduces the student to various data structures and advanced algorithmic concepts. These concepts will be put into practice using C++ for programming projects. These data structures will be covered: stacks, queues, trees, graphs, linked lists. These concepts will be covered: recursion, sorting, searching, hashing. Space and time complexities of algorithms will be analyzed.","ComputerScience"
"16080357572825",0.924383246937279,"introduction  object  programming  design  student  fundamental  principle  object  design  programming  high  level  object  language  specification  design  implementation  class  interaction  class  advanced  object  concept  inheritance  abstract  class  polymorphism","Engineering and Technology","Introduction to Object-Oriented Programming and Design","COS 225","Introduces the student to the fundamental principles of object-oriented design and programming using a high-level object-oriented language. Focuses on the specification, design, and implementation of classes and the interactions between classes. Covers more advanced object-oriented concepts such as inheritance, abstract classes, and polymorphism","ComputerScience"
"16114717302240",0.932287639644709,"introduction  computing  programming  algorithm  program  computing  system  fundamental  technique  program  development  supportive  software  tool  programming  project  application  structured  computer  language  hand  experience  microcomputer  fundamental  idea  computer  science  object  programming  language  java  fundamental  object  paradigm  class  object  encapsulation_inheritance  polymorphism  basic  data  structure  array  list_stack  queue  basic  algorithm  searching_sorting","Engineering and Technology","Introduction to Computing and Programming","CSCI 1301","Algorithms, Programs and Computing Systems. Fundamental techniques of program development and supportive software tools. Programming projects and applications in a structured computer language. Hands-on experience using microcomputers. We will will introduce some fundamental ideas in Computer Science, focusing on the object-oriented programming language Java. This will include the fundamentals of the object-oriented paradigm (classes, objects, encapsulation, inheritance and polymorphism), basic data structures (arrays, linked lists, stacks and queues), and basic algorithms (searching and sorting).","ComputerScience"
"16381005275097",0.93015683060185,"principle  computer  science  course  introduction  fundamental  principle  computer  science  structured  top  development  testing  computer  program  course  overview  computer  programming  problem_solving  algorithm  development  simple  data  type  arithmetic  logic  operator  selection  structure  repetition  structure  text  file  array  dimentional  procedural_abstraction  software  design  modular_programming  subprogram  equivalent","Engineering and Technology","Principles of Computer Science I","CSCI 1301","This course is an introduction to the fundamental principles of computer science. It emphasizes structured, top-down development and testing of computer programs. The course includes an overview of computers and programming; problem solving and algorithm development; simple data types; arithmetic and logic operators; selection structures; repetition structures; text files; arrays (one and two dimentional); procedural abstraction and software design; modular programming (including subprograms or the equivalent).","ComputerScience"
"2044404437455",0.924618633720925,"object  programming  first  programming  course  computer  science  major  focus  object  programming  goal  course  skill  program  design  testing  implementation  program  graphical_ide  programming  java  course  fun  several  programming  assignment  experience  basic  element  programming  loop  array  inheritance  assignment  programming  useful  fun  simple  construct  real  task  assignment  picture  manipulation  game","Engineering and Technology","Object-Oriented Programming I","CMSC 131","This is a first programming course for Computer Science majors with a focus on object-oriented programming. The goal of the course is to develop skills such as program design and testing as well as the implementation of programs using a graphical IDE. All programming will be done in Java. This is a challenging course, but it is fun. There will be several programming assignments. Each aims to provide experience with the basic elements of programming such as loops, arrays, and inheritance. The assignments also try to show how programming can be useful and fun, and how even relatively simple constructs can accomplish real tasks. Assignments will include picture manipulation and games.","ComputerScience"
"2044404448009",0.926414590703729,"graphic  design  digital  medium  course  creative  side  computing  context  graphic  design  principle  digital  medium  computer  programming  image  processing  student  raster_vector  graphic  motion  graphic  interactive  web  application  fundamental  graphic  design","Engineering and Technology","Graphic Design and Digital Media","CITA/CSCI-140","A course introducing the creative side of computing in the context of applying graphic design principles in digital media. It emphasizes computer programming related to image processing. Students will produce raster and vector graphics, motion graphics, and interactive web applications while implementing the fundamentals of graphic design.","ComputerScience"
"2791728746598",0.924039167208457,"data  structure  course  student  various  data  structure  advanced  algorithmic  concept  concept  practice  programming  project  data  structure  stack  tree_graph  queue_list  concept  recursion  sorting_searching  hashing  space  time  complexity  algorithm","Engineering and Technology","Data Structures","CS352","This course introduces the student to various data structures and advanced algorithmic concepts. These concepts will be put into practice using C++ for programming projects. These data structures will be covered: stacks, trees, graphs, queues, linked lists. These concepts will be covered: recursion, sorting, searching, hashing. Space and time complexities of algorithms will be analyzed.","ComputerScience"
"3229815413352",0.940524374517475,"principle  programming  lang  course  concept  structure  design  implementation  programming  language  introduction  concept  compiler  run  time  representation  programming  language  feature  programming  language  abstraction  polymorphism  procedural  functional  object  concurrent  programming  paradigm  program  language  paradigm","Engineering and Technology","Principles of Programming Lang","CSCI 334","This course examines the concepts and structures governing the design and implementation of programming languages. It presents an introduction to the concepts behind compilers and run-time representations of programming languages; features of programming languages supporting abstraction and polymorphism; and the procedural, functional, object-oriented, and concurrent programming paradigms. Programs will be required in languages illustrating each of these paradigms.","ComputerScience"
"4277787440740",0.935992688699967,"web  interactive  medium  design  objective  course  student  skill  web  multimedia  development  production  topic  advanced  html  web  multimedia  development  tool  dreamweaver  flash  multimedia  development  production  concept  interaction  design  usability  graphic  development  firework  photoshop  animation  audio_video  production  editing  new  topic","Engineering and Technology","Web and Interactive Media Design","ms321","The objective of this course is to provide students with applied skills in web and multimedia development and production. Topics may include: advanced HTML; Web and Multimedia development tools (e.g. Dreamweaver, Flash,); multimedia development and production concepts; interaction design; usability; graphics development (e.g. Fireworks, Photoshop); animation; audio and video production and editing; new and emerging topics.","ComputerScience"
"4801773442571",0.924581274005281,"introduction  programming  course  introduction  object  programming  java  programming  language  student  syntax_semantic  java  language  object  programming  concept  technique  late  standard  version  sun  microsystems  java  software  development  kit  sdk  student  code","Engineering and Technology","Introduction to Programming I","ITM 2050","This course serves as an introduction to object oriented programming using the Java programming language. Students will learn the syntax and semantics of the Java language while learning object oriented programming concepts and techniques. We will use the latest standard version of Sun Microsystems Java 2 software development kit (J2SDK). Students will learn how to design, implement, test, and debug their code.","ComputerScience"
"4818953321328",0.924618633720925,"object  programming  first  programming  course  computer  science  major  focus  object  programming  goal  course  skill  program  design  testing  implementation  program  graphical_ide  programming  java  course  fun  several  programming  assignment  experience  basic  element  programming  loop  array  inheritance  assignment  programming  useful  fun  simple  construct  real  task  assignment  picture  manipulation  game","Engineering and Technology","Object-Oriented Programming I","CMSC 131","This is a first programming course for Computer Science majors with a focus on object-oriented programming. The goal of the course is to develop skills such as program design and testing as well as the implementation of programs using a graphical IDE. All programming will be done in Java. This is a challenging course, but it is fun. There will be several programming assignments. Each aims to provide experience with the basic elements of programming such as loops, arrays, and inheritance. The assignments also try to show how programming can be useful and fun, and how even relatively simple constructs can accomplish real tasks. Assignments will include picture manipulation and games.","ComputerScience"
"7284264536825",0.925267241071485,"object  programming  first  programming  course  computer  science  major  focus  object  programming  goal  course  skill  program  design  testing  implementation  program  graphical_ide  programming  java  course  fun  several  programming  assignment  experience  basic  element  programming  loop  array  inheritance  assignment  programming  useful  fun  simple  construct  real  task  assignment  picture  manipulation  game","Engineering and Technology","Object-Oriented Programming I","CMSC 131","This is a first programming course for Computer Science majors with a focus on object-oriented programming. The goal of the course is to develop skills such as program design and testing as well as the implementation of programs using a graphical IDE. All programming will be done in Java. This is a challenging course, but it is fun. There will be several programming assignments. Each aims to provide experience with the basic elements of programming such as loops, arrays, and inheritance. The assignments also try to show how programming can be useful and fun, and how even relatively simple constructs can accomplish real tasks. Assignments will include picture manipulation and games.","ComputerScience"
"7816840498202",0.923645319486385,"introduction  object  programming  design  student  fundamental  principle  object  design  programming  high  level  object  language  specification  design  implementation  class  interaction  class  advanced  object  concept  inheritance  abstract  class  polymorphism","Engineering and Technology","Introduction to Object-Oriented Programming and Design","COS 225","Introduces the student to the fundamental principles of object-oriented design and programming using a high-level object-oriented language. Focuses on the specification, design, and implementation of classes and the interactions between classes. Covers more advanced object-oriented concepts such as inheritance, abstract classes, and polymorphism","ComputerScience"
"7842610287139",0.93145827905043,"computer  programming  continuation  computer  programming  programming  application  high  level  language  set  file  class  design  inheritance  interface  polymorphism  gui  design  recursion  introduction  data  structure  stack  list  searching_sorting","Engineering and Technology","Computer Programming II","CS132","A continuation of Computer Programming I. Programming applications in a high-level language including sets, files, class design, inheritance, interfaces, polymorphism, GUI design, and recursion.  Introduction to data structures including stacks, linked lists, searching and sorting.","ComputerScience"
"8864812517082",0.930554776377613,"computer  science  primary  goal  course  development  program  design  program  construction  skill  topic  program  design  functional  decomposition  structured  programming  algorithm  design  procedural_abstraction  application  simple  data  structure  topic  program  construction  programming  language  unix  tool  programming  language  concept  program  development  technique","Engineering and Technology","Computer Science I","CSCI 1170","The primary goal of this course is the development of program design and program construction skills. Topics related to program design include functional decomposition, structured programming, algorithm design, procedural abstraction, and the application of simple data structures. Topics related to program construction include the C++ programming language, UNIX tools, programming language concepts, and program development techniques .","ComputerScience"
