"id","Topic14_Proportion","tokens","category","title","code","description","class"
"15582141371047",0.933188066013085,"principle  accounting  study  role  management  accounting  control  business  firm  emphasis  organizational  activity  value  customer  topic  activity  costing_cost  behavior  cost  allocation  pricing  product  mix  decision  capital_budgeting  compensation  benchmarking  continuous_improvement  behavioral  organizational  issue","Engineering and Technology","Principles of Accounting II","Accounting 222","A study of the role of management accounting and control in business firms with an emphasis on organizational activities that create value for customers. Topics include activity based costing, cost behavior, cost allocation, pricing and product mix decisions, capital budgeting, compensation, benchmarking and continuous improvement, and behavioral and organizational issues.","Accounting"
"1632087594093",0.935602396939751,"economics  business  decision_making  microeconomics  business  success  successful  positioning  firm  management  resource  goal  course  competitive_advantage  management  firm  resource  topic  analyzation  management  decision  real  option  cost  determination  pricing  market  entry  exit","Social Sciences","Economics for Business Decision Making (Microeconomics)","EWMBA 201A","Business success depends on the successful positioning of the firm and the management of its resources. The goal of this course is to think systematically about achieving competitive advantage through the management of the firm's resources. Topics include analyzation of management decisions concerning real options, cost determination, pricing and market entry and exit.","Economics"
"16801912080305",0.956878155259344,"introduction  accounting  finance  general  introduction  accounting  finance  course  accounting  finance  fundamental  financial  planning  control  investment  financing  strategy  topic  role  function  accounting  finance  financial_statement  cash_flow  financial_statement  analysis  interest_rate  concept  time  value_money  financial  market  market  efficiency  financial  working_capital  management  capital  investment  decision  cost  capital  financial  structure  long_term  financing","Social Sciences","INTRODUCTION TO ACCOUNTING AND FINANCE","BUS 5100","A general introduction to accounting and finance. The course focuses on accounting and finance fundamentals, financial planning and control and investment and financing strategies. Topics include the role and functions of accounting and finance, financial statements and cash flows, financial statement analysis, interest rate concepts and the time value of money, financial markets and market efficiency, financial working capital management, capital investment decisions, cost of capital and financial structure and long-term financing.","Business"
"3667902088185",0.936404270883302,"intermediate  accounting  study  accounting  problem  liability  measurement  determination  stockholder_equity  earning_share  lease  revenue_recognition  coverage  intangible  investment  study  accounting  problem  liability  measurement  determination  stockholder_equity  earning_share  lease  revenue_recognition  coverage  intangible  investment","Engineering and Technology","Intermediate Accounting II","ACC 3314","A study of accounting problems related to liability measurement, determination of stockholders’ equity, earnings per share, leases, and revenue recognition. Also, coverage of intangibles and investments. A study of accounting problems related to liability measurement, determination of stockholders’ equity, earnings per share, leases, and revenue recognition. Also, coverage of intangibles and investments.","Accounting"
"3865470589678",0.935587600535056,"business  finance  course  introduction  business  finance  financing  investment  decision  financial  manager  topic  financial_statement  cash_flow  time  value_money  cash_flow  valuation  bond_stock  evaluation  risk  analysis  financial_statement  analysis  capital  structure  capital_budgeting  capital  investment  decision","Social Sciences","BUSINESS FINANCE I","FIN 331","This course is an introduction to business finance. It emphasizes the financing and investment decisions of the financial manager. Included are topics such as Financial Statements, cash flows, time value of money, discounted cash flow valuation, bond and stock evaluation, risk analysis, financial statement analysis, capital structure, capital budgeting, and making capital investment decisions.","Business"
"3985729668719",0.931840316224247,"financial  accounting  financial  accounting  accounting  concept  accounting  model  measurement  process  financial_statement  financial  analysis  accounting  cycle  monetary  fixed  asset  inventory  current  long_term  liability_equity  structure  partnership  proprietorship  corporation  objective  course  manager  concept  tool  technique  financial  accounting  emphasis  understanding  problem_solving  report  preparation  completion  course  able  excel  variety  analysis","Engineering and Technology","Financial Accounting","MGT 5000","Financial accounting examines accounting concepts, the accounting model, measurement processes, financial statements, financial analysis, the accounting cycle, monetary and fixed assets, inventory, current and long-term liabilities and equity structures of partnerships, proprietorships and corporations. The objective of this course is to introduce managers to the concepts, tools, and techniques used in financial accounting. Emphasis will be placed on the understanding of problem-solving and report preparation. At the completion of this course you should be able to use Excel to perform a variety of analyses.","Accounting"
"4054449135920",0.931799084249291,"principle  accounting  study  role  management  accounting  control  business  firm  emphasis  organizational  activity  value  customers  topic  activity  costing_cost  behavior  cost  allocation  pricing  product  mix  decision  capital_budgeting  compensation  benchmarking  continuous_improvement  behavioral  organizational  issue","Engineering and Technology","Principles of Accounting","ACCT 222","A study of the role of management accounting and control in business firms with an emphasis on organizational activities that create value for customers.Topics include activity based costing, cost behavior, cost allocation, pricing and product mix decisions, capital budgeting, compensation, benchmarking and continuous improvement, and behavioral and organizational issues.","Accounting"
"4269197505097",0.933615114136021,"introduction  accounting  finance  course  introduction  accounting  finance  fundamental  financial  planning  control  investment  financing  strategy  topic  financial_statement  analysis  cash_flow  interest_rate  concept  time  value_money  financial  market  market  efficiency  cost  capital  financial  structure","Social Sciences","Introduction to Accounting and Finance","BUS 5100","This course is as an introduction to accounting and finance fundamentals, financial planning and control and investment and financing strategies. Some of the topics included are financial statements analysis and cash flows, interest rate concepts and the time value of money, financial markets and market efficiency, cost of capital and financial structure.","Business"
"4587025082688",0.944319912559589,"intermediate  corporate_finance  course  objective  financial  management  concept  fin  course  topic  corporate  investment  decision  emphasis  cost  capital  corporate  valuation  capital_budgeting  corporate  financing  decision  emphasis  investment  banking  capital  structure  merger_acquisition  financial  planning  forecasting","Social Sciences","Intermediate Corporate Finance","FIN 3023","The course objective is to build upon financial management concepts introduced in the FIN 3014 course. The topics covered will include corporate investment decisions with emphasis on cost of capital, corporate valuation, capital budgeting, and corporate financing decisions with emphasis on investment banking, capital structure, mergers and acquisitions, financial planning and forecasting.","Business"
"5214090306442",0.932108741449709,"financial  accounting  financial  accounting  accounting  concept  accounting  model  measurement  process  financial_statement  financial  analysis  accounting  cycle  monetary  fixed  asset  inventory  current  long_term  liability_equity  structure  partnership  proprietorship  corporation  objective  course  manager  concept  tool  technique  financial  accounting  emphasis  understanding  problem_solving  report  preparation  completion  course  able  excel  variety  analysis","Engineering and Technology","Financial Accounting","MGT 5000","Financial accounting examines accounting concepts, the accounting model, measurement processes, financial statements, financial analysis, the accounting cycle, monetary and fixed assets, inventory, current and long-term liabilities and equity structures of partnerships, proprietorships and corporations. The objective of this course is to introduce managers to the concepts, tools, and techniques used in financial accounting. Emphasis will be placed on the understanding of problem-solving and report preparation. At the completion of this course you should be able to use Excel to perform a variety of analyses.","Accounting"
"5540507821770",0.937780820847067,"corporate_finance  objective  course  financial  aspect  managerial  decision  capital  market  firm  fund  investment  tool  investment  project  determination  relevant  cash_flow  cost  capital  risk  basic  tool  company  investment  project  company  investment  company  need  external  financing  debt_equity  optimal  debt_equity  mix","Social Sciences","Corporate Finance","ENGM 180","The objective of the course is to study financial aspects of managerial decisions and the capital markets in which firms raise funds for investment. We develop the tools needed for valuing investment projects, such as the determination of the relevant cash flows, estimating cost of capital, and dealing with risk. We will then use these basic tools to value companies and to select investment projects. Finally, we analyze how companies finance their investments: what determines a company's need for external financing, be it debt or equity, and how to choose the optimal debt-equity mix.","Business"
"5712306510153",0.956723598708003,"introduction  accounting  finance  general  introduction  accounting  finance  course  accounting  finance  fundamental  financial  planning  control  investment  financing  strategy  topic  role  function  accounting  finance  financial_statement  cash_flow  financial_statement  analysis  interest_rate  concept  time  value_money  financial  market  market  efficiency  financial  working_capital  management  capital  investment  decision  cost  capital  financial  structure  long_term  financing","Social Sciences","INTRODUCTION TO ACCOUNTING AND FINANCE","BUS - 5100","This is a general introduction to accounting and finance. The course focuses on accounting and finance fundamentals, financial planning and control and investment and financing strategies. Topics include the role and functions of accounting and finance, financial statements and cash flows, financial statement analysis, interest rate concepts and the time value of money, financial markets and market efficiency, financial working capital management, capital investment decisions, cost of capital and financial structure and long-term financing.","Business"
"6459630830790",0.933897511831527,"introduction  accounting  finance  course  introduction  accounting  finance  fundamental  financial  planning  control  investment  financing  strategy  topic  financial_statement  analysis  cash_flow  interest_rate  concept  time  value_money  financial  market  market  efficiency  cost  capital  financial  structure","Social Sciences","Introduction to Accounting and Finance","BUS 5100","This course is as an introduction to accounting and finance fundamentals, financial planning and control and investment and financing strategies. Some of the topics included are financial statements analysis and cash flows, interest rate concepts and the time value of money, financial markets and market efficiency, cost of capital and financial structure.","Business"
"6579889905931",0.932763559463661,"financial  accounting  financial  accounting  accounting  concept  accounting  model  measurement  process  financial_statement  financial  analysis  accounting  cycle  monetary  fixed  asset  inventory  current  long_term  liability_equity  structure  partnership  proprietorship  corporation  objective  course  manager  concept  tool  technique  financial  accounting  emphasis  understanding  problem_solving  report  preparation  completion  course  able  excel  variety  analysis","Engineering and Technology","Financial Accounting","MGT 5000","Financial accounting examines accounting concepts, the accounting model, measurement processes, financial statements, financial analysis, the accounting cycle, monetary and fixed assets, inventory, current and long-term liabilities and equity structures of partnerships, proprietorships and corporations. The objective of this course is to introduce managers to the concepts, tools, and techniques used in financial accounting. Emphasis will be placed on the understanding of problem-solving and report preparation. At the completion of this course you should be able to use Excel to perform a variety of analyses.","Accounting"
"687194782182",0.934561058950511,"economics  business  decision_making  microeconomics  business  success  successful  positioning  firm  management  resource  goal  course  competitive_advantage  management  firm  resource  topic  analyzation  management  decision  real  option  cost  determination  pricing  market  entry  exit","Social Sciences","Economics for Business Decision Making (Microeconomics)","EWMBA 201A","Business success depends on the successful positioning of the firm and the management of its resources. The goal of this course is to think systematically about achieving competitive advantage through the management of the firm's resources. Topics include analyzation of management decisions concerning real options, cost determination, pricing and market entry and exit.","Economics"
"7181185319745",0.932214391754771,"financial  accounting  financial  accounting  accounting  concept  accounting  model  measurement  process  financial_statement  financial  analysis  accounting  cycle  monetary  fixed  asset  inventory  current  long_term  liability_equity  structure  partnership  proprietorship  corporation  objective  course  manager  concept  tool  technique  financial  accounting  emphasis  understanding  problem_solving  report  preparation  completion  course  able  excel  variety  analysis","Engineering and Technology","Financial Accounting","MGT 5000","Financial accounting examines accounting concepts, the accounting model, measurement processes, financial statements, financial analysis, the accounting cycle, monetary and fixed assets, inventory, current and long-term liabilities and equity structures of partnerships, proprietorships and corporations. The objective of this course is to introduce managers to the concepts, tools, and techniques used in financial accounting. Emphasis will be placed on the understanding of problem-solving and report preparation. At the completion of this course you should be able to use Excel to perform a variety of analyses.","Accounting"
"7301444424089",0.931696976781684,"financial  accounting  financial  accounting  accounting  concept  accounting  model  measurement  process  financial_statement  financial  analysis  accounting  cycle  monetary  fixed  asset  inventory  current  long_term  liability_equity  structure  partnership  proprietorship  corporation  objective  course  manager  concept  tool  technique  financial  accounting  emphasis  understanding  problem_solving  report  preparation  completion  course  able  excel  variety  analysis","Engineering and Technology","Financial Accounting","MGT 5000","Financial accounting examines accounting concepts, the accounting model, measurement processes, financial statements, financial analysis, the accounting cycle, monetary and fixed assets, inventory, current and long-term liabilities and equity structures of partnerships, proprietorships and corporations. The objective of this course is to introduce managers to the concepts, tools, and techniques used in financial accounting. Emphasis will be placed on the understanding of problem-solving and report preparation. At the completion of this course you should be able to use Excel to perform a variety of analyses.","Accounting"
"7645041790892",0.933606969033081,"financial  management  role  financial  management  development  framework  appropriate  financial  decision_making  emphasis  fund  necessary  financial  decision_making  emphasis  fund  necessary  operation  enterprise  element  financial  planning  capital_budgeting  consideration  alternative  source  fund","Social Sciences","Financial Management","FI360","The role of financial management through the development of a framework appropriate for financial decision making.  Emphasis on obtaining and effectively utilizing the funds necessary for financial decision making.  Emphasis on obtaining and effectively utilizing the funds necessary for the operation of an enterprise.  Elements of financial planning, capital budgeting, and consideration of alternative sources of funds.","Business"
"7653631729344",0.934158290508711,"principle  accounting  study  role  management  accounting  control  business  firm  emphasis  organizational  activity  value  customer  topic  activity  costing_cost  behavior  cost  allocation  pricing  product  mix  decision  capital_budgeting  compensation  benchmarking  continuous_improvement  behavioral  organizational  issue","Engineering and Technology","Principles of Accounting II","Acct 222","A study of the role of management accounting and control in business firms with an emphasis on organizational activities that create value for customers. Topics include activity based costing, cost behavior, cost allocation, pricing and product mix decisions, capital budgeting, compensation, benchmarking and continuous improvement, and behavioral and organizational issues.","Accounting"
"9199819948486",0.936153926340776,"new  venture  finance  financial  issue  entrepreneurial  business  venture  role  financial  manager  small  business  venture  function  financial  manager  financial  analysis  forecasting  planning  control  asset  management  capital_budgeting  acquisition  fund  small  business  start","Social Sciences","New Venture Finance","BA 360","Explore the financial issues facing entrepreneurial business ventures. Focus on the role of a financial manager in a small business or start-up venture; explore the functions of a financial manager in financial analysis, forecasting, planning, and control; asset management; capital budgeting; and acquisition of funds for a small business and start-ups.","Business"
