"id","Topic6_Proportion","tokens","category","title","code","description","class"
"10118942964445",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"10539849745818",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"1056561971300",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"10840497459721",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"12429635370565",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"12532714584633",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"13125420072257",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"14164802167188",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"15977278350347",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
"16269336124305",0.900868131308686,"undergraduate  research  course  academic  credit  student  research  undergraduate  research  opportunity  program  urop  credit  student  research  project  supervision  university_michigan  faculty_member  student  course  hour  credit_hour  credit  student  hour  week  grade  course  final  project  report  faculty_sponsor  participation  urop  activity  bi  monthly  research  group  meeting  submission  journal  research  experience  student  letter  grade  course","Natural Sciences","Undergraduate Research","UC 280","This course provides academic credit for students engaged in research through the Undergraduate Research Opportunity Program (UROP). To receive credit, the student must be working on a research project under the supervision of a University of Michigan faculty member. Students may elect the course for 1-4 hours of credit. For each hour of credit, it is expected that the student will work three hours per week. The grade for the course will be based on a final project report evaluated by the faculty sponsor and on participation in other required UROP-sponsored activities, including bi-monthly research group meetings, and submission of a journal chronicling the research experience. Students will receive a letter grade for this course.","Mathematics"
