"id","Topic10_Proportion","tokens","category","title","code","description","class"
"10067403343143",0.90313970047011,"network  system  design  course  design  implementation  network  system  ethernet  switch  internet  router  course  design  principle  issue  traditional  protocol  processing  system  network  processor  technology  packet  processing  protocol  processing  classification  forwarding  switching  fabric  network  processor  network  system  design  tradeoff","Engineering and Technology","Network Systems Design","CSE 398","This course discusses the design and implementation of network systems such as Ethernet switches and Internet routers. The course covers design principles and issues of traditional protocol processing systems and network processor technology. Packet processing, protocol processing, classification and forwarding, switching fabrics, network processors, and network systems design tradeoffs.","ComputerScience"
"10144712761499",0.884862030318504,"fundamental  networking  introduction  networking  technology  local  area  network  wide  area  network  wireless_network  aim  type  network  design  appropriate  scenario  topic  osi_open  system  interconnection  model  security  networking_protocol","Engineering and Technology","Fundamentals of Networking","CMIT 265","An introduction to networking technologies for local area networks, wide area networks, and wireless networks. The aim is to recognize the type of network design appropriate for a given scenario. Topics include the OSI (open system interconnection) model, security, and networking protocols.","ComputerScience"
"10239202045664",0.884966196860278,"fundamental  networking  introduction  networking  technology  local  area  network  wide  area  network  wireless_network  aim  type  network  design  appropriate  scenario  topic  osi_open  system  interconnection  model  security  networking_protocol","Engineering and Technology","Fundamentals of Networking","CMIT 265","An introduction to networking technologies for local area networks, wide area networks, and wireless networks. The aim is to recognize the type of network design appropriate for a given scenario. Topics include the OSI (open system interconnection) model, security, and networking protocols.","ComputerScience"
"11141145166041",0.884966196860278,"fundamental  networking  introduction  networking  technology  local  area  network  wide  area  network  wireless_network  aim  type  network  design  appropriate  scenario  topic  osi_open  system  interconnection  model  security  networking_protocol","Engineering and Technology","Fundamentals of Networking","CMIT 265","An introduction to networking technologies for local area networks, wide area networks, and wireless networks. The aim is to recognize the type of network design appropriate for a given scenario. Topics include the OSI (open system interconnection) model, security, and networking protocols.","ComputerScience"
"11398843220168",0.885369784530748,"compter  communication  networks  network  architecture  internet  telephone  network  cable  network  cell_phone  network  network  performance  model  network  performance  model  advanced  concept  implementation  flow  congestion_control  addressing  internetworking  forwarding  routing  multiple  access  streaming  quality  service","Engineering and Technology","Compter and Communication Networks","EECS 248A","Network architecture of the Internet, telephone networks, cable networks, and cell phone networks. Network performance models. Network performance models. Advanced concepts and implementations of flow and congestion control, addressing, internetworking, forwarding, routing, multiple access, streaming, and quality-of-service.","Engineering"
"11647951326235",0.884966196860278,"fundamental  networking  introduction  networking  technology  local  area  network  wide  area  network  wireless_network  aim  type  network  design  appropriate  scenario  topic  osi_open  system  interconnection  model  security  networking_protocol","Engineering and Technology","Fundamentals of Networking","CMIT 265","An introduction to networking technologies for local area networks, wide area networks, and wireless networks. The aim is to recognize the type of network design appropriate for a given scenario. Topics include the OSI (open system interconnection) model, security, and networking protocols.","ComputerScience"
"11862699695444",0.897642727554786,"vehicle  electronic  course  advanced  topic  electronic  emphasis  application  electronic  vehicle  ignition  system  control  amplifier_frequency  characteristic  electronic  circuit  feedback  control  system  stability  power  electronic  motor  drive  control  dc_dc  converter  dc_ac  converter  emc","Engineering and Technology","Vehicle Electronics II","ECE515","This course discusses advanced topics in electronics with emphasis on applications of electronics in vehicles. It will include ignition systems and control, amplifiers, frequency characteristics of electronics circuits, feedback control system and stability, power electronics and motor drive control (DC/DC converters, DC/AC converters), and EMC.","Engineering"
"12189117194444",0.885602265982755,"fundamental  networking  introduction  networking  technology  local  area  network  wide  area  network  wireless_network  aim  type  network  design  appropriate  scenario  topic  osi_open  system  interconnection  model  security  networking_protocol","Engineering and Technology","Fundamentals of Networking","CMIT 265","An introduction to networking technologies for local area networks, wide area networks, and wireless networks. The aim is to recognize the type of network design appropriate for a given scenario. Topics include the OSI (open system interconnection) model, security, and networking protocols.","ComputerScience"
"1219770722005",0.885602265982755,"fundamental  networking  introduction  networking  technology  local  area  network  wide  area  network  wireless_network  aim  type  network  design  appropriate  scenario  topic  osi_open  system  interconnection  model  security  networking_protocol","Engineering and Technology","Fundamentals of Networking","CMIT 265","An introduction to networking technologies for local area networks, wide area networks, and wireless networks. The aim is to recognize the type of network design appropriate for a given scenario. Topics include the OSI (open system interconnection) model, security, and networking protocols.","ComputerScience"
"12283606481023",0.884966196860278,"fundamental  networking  introduction  networking  technology  local  area  network  wide  area  network  wireless_network  aim  type  network  design  appropriate  scenario  topic  osi_open  system  interconnection  model  security  networking_protocol","Engineering and Technology","Fundamentals of Networking","CMIT 265","An introduction to networking technologies for local area networks, wide area networks, and wireless networks. The aim is to recognize the type of network design appropriate for a given scenario. Topics include the OSI (open system interconnection) model, security, and networking protocols.","ComputerScience"
"12292196420490",0.884862030318504,"fundamental  networking  introduction  networking  technology  local  area  network  wide  area  network  wireless_network  aim  type  network  design  appropriate  scenario  topic  osi_open  system  interconnection  model  security  networking_protocol","Engineering and Technology","Fundamentals of Networking","CMIT 265","An introduction to networking technologies for local area networks, wide area networks, and wireless networks. The aim is to recognize the type of network design appropriate for a given scenario. Topics include the OSI (open system interconnection) model, security, and networking protocols.","ComputerScience"
