"id","Topic5_Proportion","tokens","category","title","code","description","class"
"14302241115081",0.907981494201825,"victorian  period  course  poetry  novel  victorian  period  period  volume  novel  general  short  work  able  superb  novelist  period  novelette  george_eliot  charles_dickens  wilkie  collins  anthony  trollope  thomas_hardy  novel  poetry  novel  poetry  twentieth_century  emily  brontã  wuthering  heights  charlotte  brontã  jane_eyre  sister  anneâ  tenant  wildfell  hall  fine  novel  addition  robert  browning  alfred  lord  tennyson  matthew  arnold  foremost  male  poet  period  poem  christina  rossetti  elizabeth  barrett  browning  gerard  manley  hopkins  reputation  last  half  century","Arts and Humanities","The Victorian Period","English 6362","The course covers selected poetry and novels of the Victorian Period. The period is noted for its three-volume novels, but in general I have selected shorter works so that you will be able to read more of the superb novelists of the period. I have chosen novelettes by George Eliot and Charles Dickens so that you can also read Wilkie Collins and Anthony Trollope. Thomas Hardy wrote both novels and poetry, but I have opted for a novel as he wrote most of his poetry early in the twentieth century.  I have assumed that you have already read Emily BrontÃ«â€™s Wuthering Heights and Charlotte BrontÃ«â€™s Jane Eyre but probably not their sister Anneâ€™s The Tenant of Wildfell Hall , which is also a fine novel. In addition to Robert Browning; Alfred, Lord Tennyson; and Matthew Arnold, the foremost male poets of the period, you will study poems of Christina Rossetti, Elizabeth Barrett Browning, and Gerard Manley Hopkins, who have gained in reputation in the last half century.","EnglishLiterature"
"14877766733512",0.903434620549529,"bible  literature  course  narrative  structural  thematic  study  book  hebrew_bible  christian  new_testament  course  study  examination  hebrew  christian  scripture  translation  analysis  various  genre  consideration  cultural  mythological  context  portion  literary  influence  biblical  narrative","Arts and Humanities","The Bible as Literature","ENGL 3390","This course offers a narrative, structural, and thematic study of selected books of the Hebrew Bible and the Christian New Testament. Our course of study will include an examination of Hebrew and Christian scriptures in translation and an analysis of various genres. Consideration will also be given to the cultural and mythological context of selected portions and to some of the literary influences exerted by biblical narrative.","EnglishLiterature"
"1503238563885",0.906064582883438,"exegesis  romans  exegesis  greek  text  examination  principal  theological  theme  context  paul  apostolic  mission  relationship  church  rome  special_attention  scriptural  exegesis  theology  paul_letter","Arts and Humanities","Exegesis of Romans","NT 620","Exegesis of the Greek text with examination of principal theological themes in the context of Paul’s apostolic mission and his relationship to the church in Rome. Special attention will be given to the scriptural exegesis and theology underlying Paul’s letter.","Classics"
"15444702420512",0.878571614344184,"golden_age  course  major  writer  spain  siglo  de  oro  representative  work  major  figure  period  fernando  de  rojas  garcilaso  de_la  vega  fray  luis  de  león  miguel  de  cervantes  calderón  de_la  barca  lazarillo  de  tormes","Arts and Humanities","Golden Age","SPANISH 456","This course deals with the major writers of Spain's Siglo de Oro. We will read representative works of the major figures of the period: Fernando de Rojas, Garcilaso de la Vega, Fray Luis de León, Miguel de Cervantes, Calderón de la Barca, and ""Lazarillo de Tormes.""","Spanish"
"16621523449487",0.880878074423587,"realist  text  performance  text  analysis  monologue  work  scene  study  course  major  work  modern  contemporary  realistic  playwright  scene  ibsen_chekhov  neill  williams  miller  contemporary  writer  tony_kushner  august_wilson  marsha  norman  beth  henley  text  examination  circumstance  subtext  analysis  action  objective  play  character  arc  plot  advancement  score  performance  dramatic  literature","Arts and Humanities","Acting the Realists: Text and Performance","ARTS 610","Through text analysis, monologue work, and scene study, this course will examine major works of modern and contemporary realistic playwrights. Scenes drawn from Ibsen, Chekhov, O'Neill, Williams, and Miller as well as contemporary writers such as Tony Kushner, August Wilson, Marsha Norman, and Beth Henley will serve as the texts for examination of given circumstances, subtext, and analysis of actions and objectives. We will explore these plays for character arc and plot advancement, approaching them as scores for performance rather than as dramatic literature.","TheatreArts"
"1666447322496",0.882341528378908,"roman  drama  latin  literature  bce  livius  andronicus  comedy_tragedy  greek  ludi  romani  year  early  roman  comedy  complete  extant  play  titus  maccius  plautus  bce  play  publius  terentius  afer  fl  bce  early  roman  tragedy  fragment  playwright  gnaeus  naevius  bce  quintus  ennius  bce  marcus  pacuvius  lucius  accius  bce  fortunate  tragedy  lucius  annaeus  seneca  seneca  young  ce  course  survey  roman  drama  comic  tragic  special  focus  play  plautus  pseudolus  terence  hecyra  seneca  thyestes","Arts and Humanities","Roman Drama","Latin 530","Latin literature begins in 240 BCE, when Livius Andronicus produced a comedy and a tragedy translated from Greek at the Ludi Romani that year. Early Roman comedy is represented primarily by the twenty (nearly complete) extant plays of Titus Maccius Plautus (254-184 BCE) and the six surviving plays of Publius Terentius Afer (fl. 160s BCE). Early Roman tragedy survives only in the fragments of such playwrights as Gnaeus Naevius (280-201 BCE), Quintus Ennius (239-169 BCE), Marcus Pacuvius (220-130) and Lucius Accius (170-86 BCE). We are also fortunate to possess eight tragedies of Lucius Annaeus Seneca or “Seneca the Younger” (1 BCE-65 CE). This course will provide a survey of Roman drama, both comic and tragic, with a special focus on three plays: Plautus’ Pseudolus , Terence’s Hecyra , and Seneca’s Thyestes .","Classics"
"16939351019897",0.918819960738944,"greek_roman  mythology  course  poet  ancient_greece  rome  mythic  theme  plot  cultic  bardic  poem  epic  homer  hesiod  rubric  homeric  hymn  lyric_poetry  sappho  dramatic  poetry  tragic  comic  classical  period  roman  period","Arts and Humanities","Greek & Roman Mythologies II","MS705","The course will focus on how the poets of ancient Greece and Rome reworked inherited mythic themes and plots. We will begin by looking at the cultic and bardic poems (written shortly after the epics attributed to Homer and Hesiod) that were gathered together under the rubric of The Homeric Hymns and then at the lyric poetry of Sappho. We will next turn to some of the dramatic poetry, both tragic and comic, written during the classical period. Finally we will turn to a Roman period","Classics"
"17136919525684",0.877464844177144,"survey  british  literature  chronological  survey  major  work  writer  british  literature  anglo_saxon  period  neoclassical","Arts and Humanities","Survey of British Literature I","English 201","A chronological survey of the major works and writers in British literature from the Anglo-Saxon period through the Neoclassical.","EnglishLiterature"
"17154099391082",0.896734535551677,"acting  shakespeare  period  style  greek  restoration  experimentation  experience  classical  dramatic  literature  analysis  performance  course  work  following  style  greek  commedia  elizabethan  neoclassical  restoration","Arts and Humanities","ACTING: SHAKESPEARE AND PERIOD STYLES - Greek-Restoration","TPP 4140","Experimentation and experience with classical dramatic literature, analysis and performance. Course work includes the following styles: Greek, Commedia, Elizabethan, Neoclassical and Restoration.","TheatreArts"
"2869038159448",0.880878074423587,"realist  text  performance  text  analysis  monologue  work  scene  study  course  major  work  modern  contemporary  realistic  playwright  scene  ibsen_chekhov  neill  williams  miller  contemporary  writer  tony_kushner  august_wilson  marsha  norman  beth  henley  text  examination  circumstance  subtext  analysis  action  objective  play  character  arc  plot  advancement  score  performance  dramatic  literature","Arts and Humanities","Acting the Realists: Text and Performance","ARTS 610","Through text analysis, monologue work, and scene study, this course will examine major works of modern and contemporary realistic playwrights. Scenes drawn from Ibsen, Chekhov, O'Neill, Williams, and Miller as well as contemporary writers such as Tony Kushner, August Wilson, Marsha Norman, and Beth Henley will serve as the texts for examination of given circumstances, subtext, and analysis of actions and objectives. We will explore these plays for character arc and plot advancement, approaching them as scores for performance rather than as dramatic literature.","TheatreArts"
"3899830315330",0.905813228619189,"exegesis  romans  exegesis  greek  text  examination  principal  theological  theme  context  paul  apostolic  mission  relationship  church  rome  special_attention  scriptural  exegesis  theology  paul_letter","Arts and Humanities","Exegesis of Romans","NT 620","Exegesis of the Greek text with examination of principal theological themes in the context of Paul s apostolic mission and his relationship to the church in Rome. Special attention will be given to the scriptural exegesis and theology underlying Paul s letter.","Theology"
"4440996202191",0.889581925587262,"mythology  course  major  character  episode  greek_roman  myth  historical  context  classical_mythology  various  reworking  interpretation  myth  literature  art  music  film  present_day","Arts and Humanities","MYTHOLOGY","CLAS/ WLIT 042","This course introduces you to the major characters and episodes of Greek and Roman myth. We will consider both the historical contexts of classical mythology and explore various reworkings and interpretations of myth in literature, art, music, and film to the present day.","Classics"
"4741643907852",0.889926540284711,"british  literature  british  literature  wide  variety  british  literature  middle_age  last  quarter  twentieth_century  selection  geoffrey_chaucer  canterbury_tale  couple  play  shakespeare  poetry  number  sonnet  poem  late  sixteenth_seventeenth  century  twentieth_century  poem  play  short_story  novel","Arts and Humanities","British Literature","ENGL 2319","British Literature will invite you to explore a wide variety of British literature from the Middle Ages to the last quarter of the twentieth century. We'll start with a selection from Geoffrey Chaucer's The Canterbury Tales, read a couple of plays by Shakespeare and study how to explicate poetry by looking at a number of his sonnets and other poems from the late-sixteenth- and seventeenth-centuries, and then move on to the twentieth century for more poems, plays, short stories and novels.","EnglishLiterature"
"5866925332226",0.883397010094008,"act  luke  theology  contemporary  pentecostals  acts  pastoral  narrative  origin  advancement  early  church  story  jesus  movement  author  triumph  tragedy  first  christians  historical  context  nt  study  fate  gospel  message  jewish  origin  rome  attention  role  act  part  nt  canon  literary  significance  contemporary  christians","Arts and Humanities","Acts: Luke’s Theology for Contemporary Pentecostals","BTHD 640","Acts is a pastoral narrative documenting the origin and advancement of the early church. As a story of the emerging Jesus movement, the author charts the triumphs and tragedies of the first Christians and provides a historical context for our NT. As such, this study will examine the fate of the gospel message from its Jewish origins to Rome. Attention will be given to the role of Acts as part of the NT canon and its literary significance for contemporary Christians.","Theology"
"5901285079604",0.877749482322241,"founder  modern  drama  course  study  play  author  making  modernist  drama  ibsen  strindberg  chekhov  shaw  wilde  neill  beckett  play  variety  thematic  historical  generic  performative  vantage","Arts and Humanities","Founders of Modern Drama","ENGL 189","This course will undertake a wide-ranging study of plays by authors often credited with the making of modernist drama: Ibsen, Strindberg, Chekhov, Shaw, Wilde, O’Neill, and Beckett (among others). We will approach these plays from a variety of thematic, historical, generic, and performative vantages.","EnglishLiterature"
"6828998019708",0.89016450845909,"novel  film  course  relationship  major  art  form  prose_fiction  feature  motion_picture  major  novel  western  literary  tradition  cinematic  adaptation  novel  class  audience  work  light  tension  art  form  work","Arts and Humanities","Novel Into Film","LIT 4348","This course will focus on the relationship between the major art forms of prose fiction and feature motion picture. Six to seven major novels from the western literary tradition will be selected for reading; cinematic adaptation of each of these novels will also be viewed by the class, sitting together as an audience. Each work will examined and discussed in light of the perceived tensions that exist the two art forms, both representing the same work.","EnglishLiterature"
"6914897357712",0.880878074423587,"realist  text  performance  text  analysis  monologue  work  scene  study  course  major  work  modern  contemporary  realistic  playwright  scene  ibsen_chekhov  neill  williams  miller  contemporary  writer  tony_kushner  august_wilson  marsha  norman  beth  henley  text  examination  circumstance  subtext  analysis  action  objective  play  character  arc  plot  advancement  score  performance  dramatic  literature","Arts and Humanities","the Realists: Text and Performance","ARTS 610","Through text analysis, monologue work, and scene study, this course will examine major works of modern and contemporary realistic playwrights. Scenes drawn from Ibsen, Chekhov, O'Neill, Williams, and Miller as well as contemporary writers such as Tony Kushner, August Wilson, Marsha Norman, and Beth Henley will serve as the texts for examination of given circumstances, subtext, and analysis of actions and objectives. We will explore these plays for character arc and plot advancement, approaching them as scores for performance rather than as dramatic literature.","TheatreArts"
"7206955146458",0.884921469232938,"genre  theme  biblical  literature  course  introduction  full  complement  biblical  poetry  literary  historical  context  mode  poetic  interpretation  analysis  course  selection  torah  psalm  proverb  book  job  selection  prophet  isaiah  jeremiah  zechariah  poetry  narrative  genre  prophetic  writing  apocalyptic  revelation  wisdom  literature","Arts and Humanities","Genres and Themes of Biblical Literature II","CG-Bible-502B","This course entails an introduction to the full complement of Biblical poetry, in its literary and historical context, and to modes of poetic interpretation and analysis. The course will cover selections from the Torah, Psalms, Proverbs, and the Book of Job, as well as selections from the Prophets such as Isaiah, Jeremiah, and Zechariah. We will discuss poetry within narrative, genres of Prophetic writings, apocalyptic revelations, and wisdom literature.","EnglishLiterature"
"7327214210262",0.888629713508787,"film  criticism  hum  formal  examination  film  film  criticism  cinematic  art  classic  experimental  popular  film  expression  intellectual  emotional  artistic  concern  twentieth_century","Arts and Humanities","Film Criticism","HUM 3083","HUM 3083 is a formal examination of film, film criticism, and the cinematic arts. Classic, experimental, and popular film are analyzed as expressions of the intellectual, emotional, and artistic concerns of the twentieth century.","FilmPhotography"
"7352984032495",0.880412448434493,"british  literature  study  significant  movement  tradition  fiction_poetry  major  british  author  author  beowulf  chaucer_shakespeare  milton  wordsworth  keats  george_eliot  tennyson  yeats","Arts and Humanities","BRITISH LITERATURE","ENGLISH 202","study of significant movements and traditions in fiction and poetry by major British authors such as the author of Beowulf , Chaucer, Shakespeare, Milton, Wordsworth, Keats, George Eliot, Tennyson, and Yeats.","EnglishLiterature"
