"id","Topic3_Proportion","tokens","category","title","code","description","class"
"16544214034999",0.962503675999634,"authoritarian  impulse  europe  aftermath  world  war  final  collapse  old  post  napoleonic  order  europe  emergence  radical  anti  liberal  anti  communist  movement  fascism  italy  national  socialism  germany  course  authoritarian  movement  early  manifestation  respective  seizure  power  collapse  result  defeat  second  world  war  relationship  movement  bolshevik  dictatorship  soviet_union  key  theme  course  intellectual  origin  movement  role  first  world  war  anti  bolshevism  street  violence  early  fascist  nazis  place  benito  mussolini  adolf_hitler  movement  transformation  group  institution  everyday  life  gender  role  italy  germany  anti  semitism  fascism  nazism  fascistoid  movement  europe  interwar  period  place  war  first  world  war  ethiopia  second  world  war  race  war  particular  movement","Arts and Humanities","Authoritarian Impulses in Europe, 1918-1945","History 223","The aftermath of World War I not only witnessed the final collapse of the old post-Napoleonic order in Europe, but featured the emergence of two radical anti-liberal, anti-Communist movements: Fascism in Italy and National Socialism in Germany. This course examines these two authoritarian movements from their earliest manifestations through their respective “seizures of power” in 1922 and 1933, and culminates with their collapse as a result of defeat in the Second World War. It will also trace the relationship between these two movements and the Bolshevik dictatorship that emerged in the Soviet Union. Key themes for the course include: the intellectual origins of the two movements; the role of the First World War, anti-Bolshevism and street violence in shaping the early Fascists and Nazis; the place of Benito Mussolini and Adolf Hitler within each movement; the transformation of both groups into governing institutions; everyday life and gender roles in Italy and Germany; anti-Semitism under Fascism and Nazism; other “fascistoid” movements elsewhere in Europe during the interwar period; and the place of war (from the First World War to Ethiopia to the Second World War) and race war in particular in shaping both movements.","History"
"16698832851582",0.951507943673389,"introduction  latin  american  history  triumph  independence  movements  nineteenth_century  country  latin_america  place  world  last  century  modern  period  latin  american  history  course  region  economic  frustration  social  tension  political  difficulty  development  latin  american  culture  topic  independence  movement  export  growth  social  tension  abolition  african  slavery  immigration  urbanization  revolutionary  movement  relation  united_states  modern  latin  american  culture","Arts and Humanities","Introduction to Latin American History","History 160","Since the triumph of the independence movements early in the nineteenth century, the countries of Latin America have struggled to find a place in a changing world. Focusing on these last two centuries - the ""modern"" period in Latin American history - this course will examine the region's economic frustrations, social tensions, and political difficulties, as well as the development of a thriving Latin American culture. Topics include the independence movements; export-led growth and the resulting social tensions; the abolition of African slavery; immigration, urbanization, and industrialization; revolutionary movements; relations with the United States; and modern Latin American culture.","History"
"16913581219084",0.971981186138541,"race_ethnicity  asian  american  history  history  race_ethnicity  united_states  history  asian_americans  course  global  local  condition  history  asians  united_states  late  th_century  present  topic  asian  migration  americas  global  commerce  labor  capitalist  society  gender  sexual  politic  making  leisure  community  kinship  racial  ideology  political  contest  racial  nationalism  colonialism  nation  creation  war  violence  trauma  justice  nationalism  contest  state  monopoly  citizenship  mobility  belonging  experience  migrant  descendant  china_japan  korea  philippines  india_pakistan  vietnam  laos  cambodia  interrelation  european  immigrant  white  americans_latinos  chicanos  indigenous  people  african_americans","Arts and Humanities","Race and Ethnicity in the U.S Asian American History","History 7B","History 7B examines race and ethnicity in United States through the history of Asian Americans. In this course we will examine the global and local conditions that have shaped the history of Asians in the United States from the late 18th century to the present. Topics include Asian migration in the Americas; global commerce and labor in capitalist societies; gender and sexual politics in the making of leisure, community and kinship; racial ideologies and political contests over racial nationalism, colonialism, and nation creation; war, violence, trauma and justice; and nationalism and contests over the state monopoly on citizenship, mobility and belonging. We will focus on the experiences of migrants and descendants from China, Japan, Korea, the Philippines, India, Pakistan, Vietnam, Laos, and Cambodia and their interrelations with European immigrants, white Americans, Latinos/Chicanos, Indigenous peoples and African Americans.","History"
"188978582646",0.956117937513113,"intro  african  amer  course  african  american  experience  origin  pre  colonial  west  central  africa  present  course  african_americans  relationship  dominant  culture  internal  dynamic  african  american  community  gender  class  relations  topic  first_half  social  structure  culture  west  central  africa  atlantic_slave  trade  development  slavery  origin  race  americas  formation  african  american  culture  gender  relation  slave  community  experience  free  black  antebellum  black  political  social  movement  role  slavery  expansion  united_states  civil_war  second_half  course  following  topic  race  relation  post  emancipation  southern  migration_urbanization  black  political  thought  cultural  production  gender  relation  class  formation  african  american  community  black  social  movement  mid  late  twentieth_century  african_americans  post  civil_rights  era","Arts and Humanities","Intro to African Amer","HIS 317L","This course surveys African American experiences from their origins in pre-colonial West and Central Africa to the present. While the courses examine African Americans' relationship to the dominant culture, they also explore the internal dynamics of African American communities, particularly gender and class relations.Topics covered in the first half include: the social structures and cultures of West and Central Africa; the Atlantic slave trade; the development of slavery and the origins of ""race"" in the Americas; the formation of African American cultures; gender relations within the slave community; the experiences of free blacks; antebellum black political and social movements; and the role of slavery and expansion in the United States Civil War. During the second half of the course, we will explore the following topics: race relations in the post-emancipation southern U.S.; migration and urbanization; black political thought and cultural production; gender relations and class formation within the African American community; black social movements in the mid- to late-twentieth century; and African Americans in the post-Civil Rights era.","History"
"206158453756",0.961103794088957,"modern  american  civilization  course  overview  united_states  history  present  focus  relationship  evolution  united_states  politic  society  home  projection  american  economic  cultural  military  power  traditional  topic  history  th_century  united_states  origin  modern  bureaucratic  state  immigration  citizenship  politic  rise  modern  corporation  consumerism  popular  culture  notion  gender_sexuality  rise_fall  jim_crow  south  relation  history  european  american  imperialism  global  migration  people  world  war  cold_war  economic  cultural  globalization","Arts and Humanities","Modern American Civilization From 1877","HSTAA 303","This course will provide an overview of United States history from 1877 to the present. Its focus will be on the relationship between the evolution of United States politics and society ""at home"" and the projection of American economic, cultural, and military power ""abroad."" Traditional topics in the history of the 20th century United States (such as the origin of the modern bureaucratic state, immigration and citizenship politics, the rise of the modern corporation, consumerism and popular culture, changing notions of gender and sexuality, and the rise and fall of the Jim Crow South) will be framed in relation to the history of European and American imperialism, global migrations of peoples, world wars, the Cold War, and economic and cultural globalization.","History"
"2808908616457",0.956483468795984,"world  history  ii  course  significant  political  economic  social  development  various  cultural  region  world  major  topic  change  europe  asia  mongol  invasion  conquest  americas  impact  colonialism  consequence  africa_asia  americas  consolidation  european  state  empire  industrial_revolution  world  war  world  war  ii  cold_war  th_century  independence  movement  global  integration  course  cultural  religious  intellectual  movement  modern  society","Arts and Humanities","World History II","HIST 011","This course explores some significant political, economic, and social developments of various cultural regions of the world since 1500. Major topics covered include the changes in Europe and Asia after the Mongol invasions; conquest of the Americas; the impact of colonialism and its consequences for Africa, Asia, and the Americas; the consolidation of European states and empires; the Industrial Revolution; World War I; World War II; the Cold War; 20th century independence movements; global integration. The course will also examine the cultural, religious, and intellectual movements that shaped modern societies.","History"
"3100966400490",0.952497850148796,"united_states  history  survey  american  history  pre  columbian  contact  post  civil_war  reconstruction  course  major  characteristic  following  historical  era  pre  columbian  american  indian  african  societal  development  european  societal  economical  development  colonization  american  independence  development  constitution  jeffersonian  democracy  expansion  territory  jacksonian_democracy  slavery  civil_war  reconstruction","Arts and Humanities","United States History to 1877","HIST-1301","HIST-1301 is a survey of American history from Pre-Columbian contact to Post-Civil War Reconstruction. The course will focus on the major characteristics of the following historical eras: Pre-Columbian American Indian and African societal development; European societal and economical development and colonization; American independence; development of the Constitution; Jeffersonian Democracy; expansion of territory; Jacksonian Democracy; slavery; and Civil War and Reconstruction.","History"
"5634997108132",0.961052891898283,"race_ethnicity  united_states  course  role  immigration  migration  key  aspect  american  identity  late  th_th  century  theme  factor  diverse  people  us  th_century  creation  evolution  racial_ethnic  enclave  major  american  city  role  race  class  religion  gender  immigrant  interaction  united_states  immigrant  assimilation  americanization  institution  building  particular  attention  race  class  conflict  various  ethnic_racial  group  period  american  history  study  race  america  key  american  city  new_york  chicago  role  ethnic_racial  minority  city  tension  issue  race_ethnicity  america","Arts and Humanities","Race & Ethnicity in the United States from 1865","History 163H","This course examines the role of immigration and migration in shaping key aspects of American identity in the late 19th and 20th centuries. We will explore themes such as: the factors drawing diverse peoples to the US since the 17th century; the creation and evolution of racial and ethnic enclaves in major American cities; the role of race, class, religion, and gender in shaping immigrant interactions with the United States; how immigrants have negotiated assimilation and americanization; and institution building. We will also pay particular attention to how race and class have informed and exacerbated conflict among various ethnic and racial groups throughout this period of American history. The study of race in America will concentrate on two key American cities, New York & Chicago. The roles of ethnic and racial minorities in these cities work well to illustrate the tensions that exist around the issues of race and ethnicity in America.","History"
"6098853563009",0.954807365501843,"global  historical  experience  present  introduction  modern  world  history  broad  overview  social  political  cultural  economic  change  modern  era  course  world  era  global  contact  linking  globe  trade  migration  cultural  contact  clash  americas  asia  rise  western  individualism  imperialism_nationalism  anti  imperialist  nationalist  response  colonialism  rise  independence  movement  decolonization  colonial  heritage  origin  cold_war  spread  communism  american  capitalism  fall_berlin  wall  rise  th_century  globalization  course  main  focus  course  accumulation  development  rise  western  imperialism  simultaneous  rise  political  ideology  marxism  liberalism  conflict  soviet  communism  american  capitalism  cold_war  chaos  world  event  twentieth_century  wwi  wwii  great_depression  course  discussion  globalization  contemporary  problem","Arts and Humanities","The Global Historical Experience, 1500-Present","HPU-History 2002","Introduction to Modern World History provides a broad overview of social, political, cultural, and economic changes brought on by the modern era. The course will examine the world in the era of global contact, the linking of the globe through trade and migration, cultural contact and clash in the Americas and Asia. The rise of Western industrialization, individualism, imperialism, and nationalism, anti-imperialist nationalist response to colonialism, rise of independence movements, decolonization and the colonial heritage will be included. Origins of the cold war, the spread of communism and American capitalism, the fall of the Berlin Wall and the rise of 20th century globalization will end the course. The main focus of the course will be upon the accumulation of developments such as the rise of Western imperialism, and the nearly simultaneous rise of competing political ideologies of Marxism and Liberalism culminating in conflicts between Soviet communism and American capitalism in the cold war, and the chaos and world changing events of the twentieth century, such as the WWI and WWII and the Great Depression. The course will end with a discussion of globalization and contemporary problems.","History"
"6648609388867",0.950150630220983,"modern  latin_america  present  revolution  dictatorship  democracy  class  selective  survey  latin  american  history  beginning  twentieth_century  present  issue  latin_america  global  economy  relation  latin_america  dictatorship  democracy  twentieth_century  african  indigenous  culture  feminism  gender  cultural  politic  revolution  mexico  cuba  central  america  latin  american  identity","Arts and Humanities","Modern Latin America, 1808-Present: Revolution, Dictatorship, Democracy","21H.802","This class is a selective survey of Latin American history from the beginning of the twentieth century to the present. Issues studied include Latin America in the global economy, relations between Latin America and the U.S., dictatorships and democracies in the twentieth century, African and Indigenous cultures, feminism and gender, cultural politics, revolution in Mexico, Cuba, and Central America, and Latin American identity.","History"
"6811818156382",0.951815954069138,"wwii  pacific  wwii  hitler  nazi  regime  europe  japan  atrocity  pacific  empire  japanese  attack  us  territory  pearl_harbor  us  conflict  hostility  year  japanese  civilian  first  date  victim  atomic  warfare  role  japanese  traditional  culture  war  enemy  cold_war  ally  course  origin  pacific  war  legacy  people  asia","Arts and Humanities","WWII IN THE PACIFIC","HIST 388","During WWII, as Hitler and the Nazi regime conquered Europe, Japan was committing its own atrocities as it forged a Pacific empire. The Japanese attack on US territory at Pearl Harbor in 1941 provoked the US to enter the conflict, and hostilities only concluded years later when Japanese civilians became the first (and to date only) victims of atomic warfare. What role did Japanese traditional culture play in the war and how did the two enemies become Cold War allies? This course explores the origins of the Pacific War and the legacy that still haunts the peoples of Asia.","History"
"6889127552825",0.954934875970787,"modern  southeast_asia  modern  southeast_asia  introductory  course  major  theme  modern  southeast_asian  history  lecture  emphasis  cross  country  comparison  consideration  pre  colonial  political  economic  legacy  local  response  imperial  conquest  colonial  state  formation  impact  capitalist  penetration  transformation  indigenous  elite  growth  plural  society  anti  colonial  resistance  development  nationalism  war  japanese  occupation  decolonization  erection  post  colonial  regime  emphasis  region  large  populous  country  thailand  burma  vietnam  indonesia  philippines","Arts and Humanities","Modern Southeast Asia Modern Southeast Asia","History 111B","This introductory course surveys major themes of modern Southeast Asian history. Lectures will be organized topically and chronologically with an emphasis on cross-country comparisons. Starting with a consideration of pre-colonial political and economic legacies, we will examine local responses to imperial conquest and colonial state formation, the impact of capitalist penetration, the transformation of indigenous elites, the growth of ""plural societies,"" anti-colonial resistance and the development of nationalism, war and Japanese occupation, decolonization and the erection of post-colonial regimes. Emphasis will be placed on the region's largest and most populous countries: Thailand, Burma, Vietnam, Indonesia and the Philippines.","History"
"7490422977818",0.954941881443082,"global  historical  experience  present  introduction  modern  world  history  broad  overview  social  political  cultural  economic  change  modern  era  course  world  era  global  contact  linking  globe  trade  migration  cultural  contact  clash  americas  asia  rise  western  individualism  imperialism_nationalism  anti  imperialist  nationalist  response  colonialism  rise  independence  movement  decolonization  colonial  heritage  origin  cold_war  spread  communism  american  capitalism  fall_berlin  wall  rise  th_century  globalization  course  main  focus  course  accumulation  development  rise  western  imperialism  simultaneous  rise  political  ideology  marxism  liberalism  conflict  soviet  communism  american  capitalism  cold_war  chaos  world  event  twentieth_century  wwi  wwii  great_depression  course  discussion  globalization  contemporary  problem","Arts and Humanities","The Global Historical Experience, 1500-Present","HPU-History 2002","Introduction to Modern World History provides a broad overview of social, political, cultural, and economic changes brought on by the modern era. The course will examine the world in the era of global contact, the linking of the globe through trade and migration, cultural contact and clash in the Americas and Asia. The rise of Western industrialization, individualism, imperialism, and nationalism, anti-imperialist nationalist response to colonialism, rise of independence movements, decolonization and the colonial heritage will be included. Origins of the cold war, the spread of communism and American capitalism, the fall of the Berlin Wall and the rise of 20th century globalization will end the course. The main focus of the course will be upon the accumulation of developments such as the rise of Western imperialism, and the nearly simultaneous rise of competing political ideologies of Marxism and Liberalism culminating in conflicts between Soviet communism and American capitalism in the cold war, and the chaos and world changing events of the twentieth century, such as the WWI and WWII and the Great Depression. The course will end with a discussion of globalization and contemporary problems.","History"
"7516192789300",0.954910050909099,"global  historical  experience  present  introduction  modern  world  history  broad  overview  social  political  cultural  economic  change  modern  era  course  world  era  global  contact  linking  globe  trade  migration  cultural  contact  clash  americas  asia  rise  western  individualism  imperialism_nationalism  anti  imperialist  nationalist  response  colonialism  rise  independence  movement  decolonization  colonial  heritage  origin  cold_war  spread  communism  american  capitalism  fall_berlin  wall  rise  th_century  globalization  course  main  focus  course  accumulation  development  rise  western  imperialism  simultaneous  rise  political  ideology  marxism  liberalism  conflict  soviet  communism  american  capitalism  cold_war  chaos  world  event  twentieth_century  wwi  wwii  great_depression  course  discussion  globalization  contemporary  problem","Arts and Humanities","The Global Historical Experience, 1500-Present","History 1002","Introduction to Modern World History provides a broad overview of social, political, cultural, and economic changes brought on by the modern era. The course will examine the world in the era of global contact, the linking of the globe through trade and migration, cultural contact and clash in the Americas and Asia. The rise of Western industrialization, individualism, imperialism, and nationalism, anti-imperialist nationalist response to colonialism, rise of independence movements, decolonization and the colonial heritage will be included. Origins of the cold war, the spread of communism and American capitalism, the fall of the Berlin Wall and the rise of 20th century globalization will end the course. The main focus of the course will be upon the accumulation of developments such as the rise of Western imperialism, and the nearly simultaneous rise of competing political ideologies of Marxism and Liberalism culminating in conflicts between Soviet communism and American capitalism in the cold war, and the chaos and world changing events of the twentieth century, such as the WWI and WWII and the Great Depression. The course will end with a discussion of globalization and contemporary problems.","History"
"7541962573141",0.95222812627106,"wwii  pacific  wwii  hitler  nazi  regime  europe  japan  atrocity  pacific  empire  japanese  attack  us  territory  pearl_harbor  us  conflict  hostility  year  japanese  civilian  first  date  victim  atomic  warfare  role  japanese  traditional  culture  war  enemy  cold_war  ally  course  origin  pacific  war  legacy  people  asia","Arts and Humanities","WWII IN THE PACIFIC","HIST 305","During WWII, as Hitler and the Nazi regime conquered Europe, Japan was committing its own atrocities as it forged a Pacific empire. The Japanese attack on US territory at Pearl Harbor in 1941 provoked the US to enter the conflict, and hostilities only concluded years later when Japanese civilians became the first (and to date only) victims of atomic warfare. What role did Japanese traditional culture play in the war and how did the two enemies become Cold War allies? This course explores the origins of the Pacific War and the legacy that still haunts the peoples of Asia.","History"
"7696581415683",0.950743772773566,"europe  course  political  social  cultural  economic  history  europe  end  world  war  ii  present  particular  attention  legacy  nazism  collaboration  holocaust  cold_war  rivalry  superpower  decolonization  birth  development  european  community  post  war  economic  boom  collapse_communism  eastern_europe  rebirth  nationalism  early  century  addition  political  social  development  country  france  great_britain  germany  russia  poland  italy","Arts and Humanities","Europe since 1945","History 359","This course covers the political, social, cultural, and economic history of Europe from the end of World War II to the present. Particular attention will be paid to the legacy of Nazism, collaboration, and the Holocaust; the cold war and the rivalry between the superpowers; decolonization; the birth and development of the European Community; the post war economic boom; the collapse of communism in Eastern Europe and the rebirth of nationalism in the 1990s and the early 21st Century. In addition we will compare political and social developments in selected countries (France, Great Britain, Germany, Russia, Poland, Italy).","History"
"7713761273797",0.957138727277997,"world  history  ii  course  significant  political  economic  social  development  various  cultural  region  world  major  topic  change  europe  asia  mongol  invasion  conquest  americas  impact  colonialism  consequence  africa_asia  americas  consolidation  european  state  empire  industrial_revolution  world  war  world  war  ii  cold_war  th_century  independence  movement  global  integration  course  cultural  religious  intellectual  movement  modern  society","Arts and Humanities","WORLD HISTORY II","HISTORY 011","This course explores some significant political, economic, and social developments of various cultural regions of the world since 1500. Major topics covered include the changes in Europe and Asia after the Mongol invasions; conquest of the Americas; the impact of colonialism and its consequences for Africa, Asia, and the Americas; the consolidation of European states and empires; the Industrial Revolution; World War I; World War II; the Cold War; 20th Century independence movements; global integration. The course will also examine the cultural, religious, and intellectual movements that shaped modern societies.","History"
"8469675508843",0.957831534311222,"theme  american  culture  asian_pacific  islander  americans  asian  diaspora  complex  diverse  changing  population  inter  multi  disciplinary  course  history  politic  culture  geography  asian_pacific  islander  americans  asian  diaspora  major  issue  key  theme  historical  contemporary  experience  asian_pacific  islander  americans  asian  diaspora  migration  racial  formation  identity  nation  citizenship  class  labor  gender_sexuality  politics  social  movement  stereotype  youth  culture  globalization  diaspora  mixed  race  identity  transnational  racial  adoption","Arts and Humanities","Themes in American Culture","AMCULT 204","Asian/Pacific Islander Americans and Asian diaspora encompass a complex, diverse, and ever changing population. This is an inter- and multi-disciplinary course that introduces the history, politics, culture, and geography of Asian/Pacific Islander Americans and Asian diaspora. We will focus on major issues and key themes in the historical and contemporary experiences of Asian/Pacific Islander Americans and Asian diaspora. This includes migration, racial formation, identity, nation, citizenship, class, labor, gender and sexuality, politics, social movement, stereotype, youth culture, globalization, diaspora, mixed race identity, and transnational/racial adoption, among others.","History"
